Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
7 of Hearts,"['7 of Hearts', '2 of Clubs', '6 of Diamonds', '7 of Spades', 'Jack of Clubs', '2 of Spades', '5 of Clubs', 'King of Hearts', 'King of Clubs', 'Ace of Hearts', '2 of Hearts', 'King of Diamonds']",42,17,4 of Clubs,['10 of Spades'],1,17,False
7 of Hearts,"['7 of Hearts', '2 of Clubs', '6 of Diamonds', '7 of Spades', 'Jack of Clubs', '2 of Spades', '5 of Clubs', 'King of Hearts', 'King of Clubs', 'Ace of Hearts', '2 of Hearts', 'King of Diamonds']",0,7,4 of Clubs,['10 of Spades'],1,17,False
7 of Hearts,"['7 of Hearts', '2 of Clubs', '6 of Diamonds', '7 of Spades', 'Jack of Clubs', '2 of Spades', '5 of Clubs', 'King of Hearts', 'King of Clubs', 'Ace of Hearts', '2 of Hearts', 'King of Diamonds']",26,10,4 of Clubs,['10 of Spades'],1,17,False
7 of Hearts,"['7 of Hearts', '2 of Clubs', '6 of Diamonds', '7 of Spades', 'Jack of Clubs', '2 of Spades', '5 of Clubs', 'King of Hearts', 'King of Clubs', 'Ace of Hearts', '2 of Hearts', 'King of Diamonds', '9 of Spades']",0,3,4 of Clubs,['10 of Spades'],1,17,False
Queen of Diamonds,"['Queen of Diamonds', '7 of Hearts', '8 of Hearts', 'Queen of Hearts', '6 of Clubs', '4 of Hearts', '10 of Diamonds', 'Ace of Diamonds', '9 of Clubs', '10 of Hearts', 'Ace of Spades']",61,22,Ace of Clubs,['King of Clubs'],1,20,False
Queen of Diamonds,"['Queen of Diamonds', '7 of Hearts', '8 of Hearts', 'Queen of Hearts', '6 of Clubs', '4 of Hearts', '10 of Diamonds', 'Ace of Diamonds', '9 of Clubs', '10 of Hearts', 'Ace of Spades', '7 of Spades']",43,26,Ace of Clubs,['King of Clubs'],1,20,False
Queen of Diamonds,"['Queen of Diamonds', '7 of Hearts', '8 of Hearts', 'Queen of Hearts', '6 of Clubs', '4 of Hearts', '10 of Diamonds', 'Ace of Diamonds', '9 of Clubs', '10 of Hearts', 'Ace of Spades', '7 of Spades', 'King of Spades']",0,14,Ace of Clubs,['King of Clubs'],1,20,False
Queen of Diamonds,"['Queen of Diamonds', '7 of Hearts', '8 of Hearts', 'Queen of Hearts', '6 of Clubs', '4 of Hearts', '10 of Diamonds', 'Ace of Diamonds', '9 of Clubs', '10 of Hearts', 'Ace of Spades', '7 of Spades', 'King of Spades']",26,10,Ace of Clubs,['King of Clubs'],1,20,False
Queen of Diamonds,"['Queen of Diamonds', '7 of Hearts', '8 of Hearts', 'Queen of Hearts', '6 of Clubs', '4 of Hearts', '10 of Diamonds', 'Ace of Diamonds', '9 of Clubs', '10 of Hearts', 'Ace of Spades', '7 of Spades', 'King of Spades']",0,11,Ace of Clubs,['King of Clubs'],1,20,False
Queen of Spades,"['Queen of Spades', '6 of Clubs', '9 of Clubs', '5 of Clubs', '5 of Spades', '2 of Hearts', 'Ace of Hearts', '9 of Hearts', '4 of Hearts', '7 of Hearts', 'King of Spades']",62,18,Ace of Diamonds,['7 of Diamonds'],1,17,True
Queen of Spades,"['Queen of Spades', '6 of Clubs', '9 of Clubs', '5 of Clubs', '5 of Spades', '2 of Hearts', 'Ace of Hearts', '9 of Hearts', '4 of Hearts', '7 of Hearts', 'King of Spades', '3 of Hearts']",47,17,Ace of Diamonds,['7 of Diamonds'],1,17,False
Queen of Spades,"['Queen of Spades', '6 of Clubs', '9 of Clubs', '5 of Clubs', '5 of Spades', '2 of Hearts', 'Ace of Hearts', '9 of Hearts', '4 of Hearts', '7 of Hearts', 'King of Spades', '3 of Hearts', '8 of Diamonds', '4 of Diamonds', '3 of Diamonds', 'King of Hearts']",0,3,Ace of Diamonds,['7 of Diamonds'],1,17,False
Queen of Spades,"['Queen of Spades', '6 of Clubs', '9 of Clubs', '5 of Clubs', '5 of Spades', '2 of Hearts', 'Ace of Hearts', '9 of Hearts', '4 of Hearts', '7 of Hearts', 'King of Spades', '3 of Hearts', '8 of Diamonds', '4 of Diamonds', '3 of Diamonds', 'King of Hearts']",26,13,Ace of Diamonds,['7 of Diamonds'],1,17,False
Queen of Spades,"['Queen of Spades', '6 of Clubs', '9 of Clubs', '5 of Clubs', '5 of Spades', '2 of Hearts', 'Ace of Hearts', '9 of Hearts', '4 of Hearts', '7 of Hearts', 'King of Spades', '3 of Hearts', '8 of Diamonds', '4 of Diamonds', '3 of Diamonds', 'King of Hearts']",0,17,Ace of Diamonds,['7 of Diamonds'],1,17,False
10 of Clubs,"['10 of Clubs', '6 of Diamonds', '9 of Hearts', '4 of Spades', 'Jack of Hearts', 'Ace of Clubs', '7 of Hearts', '3 of Clubs', '5 of Diamonds', '2 of Hearts', 'King of Clubs']",63,18,3 of Spades,"['2 of Diamonds', '3 of Diamonds', '9 of Diamonds']",3,24,True
10 of Clubs,"['10 of Clubs', '6 of Diamonds', '9 of Hearts', '4 of Spades', 'Jack of Hearts', 'Ace of Clubs', '7 of Hearts', '3 of Clubs', '5 of Diamonds', '2 of Hearts', 'King of Clubs', '3 of Hearts']",48,20,3 of Spades,"['2 of Diamonds', '3 of Diamonds', '9 of Diamonds']",3,24,True
10 of Clubs,"['10 of Clubs', '6 of Diamonds', '9 of Hearts', '4 of Spades', 'Jack of Hearts', 'Ace of Clubs', '7 of Hearts', '3 of Clubs', '5 of Diamonds', '2 of Hearts', 'King of Clubs', '3 of Hearts', '6 of Spades']",0,8,3 of Spades,"['2 of Diamonds', '3 of Diamonds', '9 of Diamonds']",3,24,True
10 of Clubs,"['10 of Clubs', '6 of Diamonds', '9 of Hearts', '4 of Spades', 'Jack of Hearts', 'Ace of Clubs', '7 of Hearts', '3 of Clubs', '5 of Diamonds', '2 of Hearts', 'King of Clubs', '3 of Hearts', '6 of Spades']",26,8,3 of Spades,"['2 of Diamonds', '3 of Diamonds', '9 of Diamonds']",3,24,True
10 of Clubs,"['10 of Clubs', '6 of Diamonds', '9 of Hearts', '4 of Spades', 'Jack of Hearts', 'Ace of Clubs', '7 of Hearts', '3 of Clubs', '5 of Diamonds', '2 of Hearts', 'King of Clubs', '3 of Hearts', '6 of Spades']",0,12,3 of Spades,"['2 of Diamonds', '3 of Diamonds', '9 of Diamonds']",3,24,True
9 of Clubs,"['9 of Clubs', 'Ace of Hearts', '7 of Hearts', 'King of Clubs', '7 of Spades', '8 of Hearts', '3 of Hearts', '7 of Clubs', '6 of Hearts', 'Jack of Diamonds', 'Queen of Diamonds']",65,22,Jack of Clubs,['Queen of Hearts'],1,19,False
9 of Clubs,"['9 of Clubs', 'Ace of Hearts', '7 of Hearts', 'King of Clubs', '7 of Spades', '8 of Hearts', '3 of Hearts', '7 of Clubs', '6 of Hearts', 'Jack of Diamonds', 'Queen of Diamonds', '4 of Diamonds', 'Queen of Clubs']",48,17,Jack of Clubs,['Queen of Hearts'],1,19,False
9 of Clubs,"['9 of Clubs', 'Ace of Hearts', '7 of Hearts', 'King of Clubs', '7 of Spades', '8 of Hearts', '3 of Hearts', '7 of Clubs', '6 of Hearts', 'Jack of Diamonds', 'Queen of Diamonds', '4 of Diamonds', 'Queen of Clubs']",0,11,Jack of Clubs,['Queen of Hearts'],1,19,False
9 of Clubs,"['9 of Clubs', 'Ace of Hearts', '7 of Hearts', 'King of Clubs', '7 of Spades', '8 of Hearts', '3 of Hearts', '7 of Clubs', '6 of Hearts', 'Jack of Diamonds', 'Queen of Diamonds', '4 of Diamonds', 'Queen of Clubs']",27,23,Jack of Clubs,['Queen of Hearts'],1,19,False
9 of Clubs,"['9 of Clubs', 'Ace of Hearts', '7 of Hearts', 'King of Clubs', '7 of Spades', '8 of Hearts', '3 of Hearts', '7 of Clubs', '6 of Hearts', 'Jack of Diamonds', 'Queen of Diamonds', '4 of Diamonds', 'Queen of Clubs', 'Jack of Hearts']",0,20,Jack of Clubs,['Queen of Hearts'],1,19,True
6 of Diamonds,"['6 of Diamonds', '5 of Diamonds', '10 of Clubs', '9 of Hearts', '9 of Diamonds', '8 of Spades', 'Ace of Clubs', '10 of Hearts', 'King of Hearts', '4 of Spades', '10 of Spades']",67,19,7 of Diamonds,"['7 of Hearts', 'Queen of Clubs']",2,23,True
6 of Diamonds,"['6 of Diamonds', '5 of Diamonds', '10 of Clubs', '9 of Hearts', '9 of Diamonds', '8 of Spades', 'Ace of Clubs', '10 of Hearts', 'King of Hearts', '4 of Spades', '10 of Spades', 'Ace of Spades', '3 of Clubs']",51,21,7 of Diamonds,"['7 of Hearts', 'Queen of Clubs']",2,23,True
6 of Diamonds,"['6 of Diamonds', '5 of Diamonds', '10 of Clubs', '9 of Hearts', '9 of Diamonds', '8 of Spades', 'Ace of Clubs', '10 of Hearts', 'King of Hearts', '4 of Spades', '10 of Spades', 'Ace of Spades', '3 of Clubs', '2 of Hearts', '10 of Diamonds', 'King of Clubs']",0,9,7 of Diamonds,"['7 of Hearts', 'Queen of Clubs']",2,23,True
6 of Diamonds,"['6 of Diamonds', '5 of Diamonds', '10 of Clubs', '9 of Hearts', '9 of Diamonds', '8 of Spades', 'Ace of Clubs', '10 of Hearts', 'King of Hearts', '4 of Spades', '10 of Spades', 'Ace of Spades', '3 of Clubs', '2 of Hearts', '10 of Diamonds', 'King of Clubs']",27,20,7 of Diamonds,"['7 of Hearts', 'Queen of Clubs']",2,23,True
6 of Diamonds,"['6 of Diamonds', '5 of Diamonds', '10 of Clubs', '9 of Hearts', '9 of Diamonds', '8 of Spades', 'Ace of Clubs', '10 of Hearts', 'King of Hearts', '4 of Spades', '10 of Spades', 'Ace of Spades', '3 of Clubs', '2 of Hearts', '10 of Diamonds', 'King of Clubs']",0,14,7 of Diamonds,"['7 of Hearts', 'Queen of Clubs']",2,23,True
10 of Diamonds,"['10 of Diamonds', 'Ace of Clubs', 'Jack of Hearts', '7 of Diamonds', 'Queen of Clubs', '9 of Diamonds', '6 of Spades', '7 of Clubs', '4 of Clubs', '10 of Clubs', '8 of Spades']",69,25,4 of Diamonds,['Jack of Spades'],1,20,False
10 of Diamonds,"['10 of Diamonds', 'Ace of Clubs', 'Jack of Hearts', '7 of Diamonds', 'Queen of Clubs', '9 of Diamonds', '6 of Spades', '7 of Clubs', '4 of Clubs', '10 of Clubs', '8 of Spades', '4 of Hearts', 'King of Clubs']",51,17,4 of Diamonds,['Jack of Spades'],1,20,False
10 of Diamonds,"['10 of Diamonds', 'Ace of Clubs', 'Jack of Hearts', '7 of Diamonds', 'Queen of Clubs', '9 of Diamonds', '6 of Spades', '7 of Clubs', '4 of Clubs', '10 of Clubs', '8 of Spades', '4 of Hearts', 'King of Clubs']",0,15,4 of Diamonds,['Jack of Spades'],1,20,False
10 of Diamonds,"['10 of Diamonds', 'Ace of Clubs', 'Jack of Hearts', '7 of Diamonds', 'Queen of Clubs', '9 of Diamonds', '6 of Spades', '7 of Clubs', '4 of Clubs', '10 of Clubs', '8 of Spades', '4 of Hearts', 'King of Clubs']",27,11,4 of Diamonds,['Jack of Spades'],1,20,False
10 of Diamonds,"['10 of Diamonds', 'Ace of Clubs', 'Jack of Hearts', '7 of Diamonds', 'Queen of Clubs', '9 of Diamonds', '6 of Spades', '7 of Clubs', '4 of Clubs', '10 of Clubs', '8 of Spades', '4 of Hearts', 'King of Clubs']",0,18,4 of Diamonds,['Jack of Spades'],1,20,False
Queen of Clubs,"['Queen of Clubs', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '8 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Hearts', '4 of Spades', '7 of Clubs']",71,24,10 of Spades,"['4 of Hearts', '3 of Clubs']",2,17,False
Queen of Clubs,"['Queen of Clubs', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '8 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Hearts', '4 of Spades', '7 of Clubs', '8 of Diamonds', 'Jack of Spades']",52,21,10 of Spades,"['4 of Hearts', '3 of Clubs']",2,17,True
Queen of Clubs,"['Queen of Clubs', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '8 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Hearts', '4 of Spades', '7 of Clubs', '8 of Diamonds', 'Jack of Spades', 'Queen of Spades']",0,13,10 of Spades,"['4 of Hearts', '3 of Clubs']",2,17,False
Queen of Clubs,"['Queen of Clubs', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '8 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Hearts', '4 of Spades', '7 of Clubs', '8 of Diamonds', 'Jack of Spades', 'Queen of Spades']",27,4,10 of Spades,"['4 of Hearts', '3 of Clubs']",2,17,False
Queen of Clubs,"['Queen of Clubs', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '8 of Spades', '7 of Hearts', '6 of Diamonds', '3 of Spades', 'Ace of Hearts', '4 of Spades', '7 of Clubs', '8 of Diamonds', 'Jack of Spades', 'Queen of Spades']",0,11,10 of Spades,"['4 of Hearts', '3 of Clubs']",2,17,False
9 of Hearts,"['9 of Hearts', '10 of Hearts', '7 of Spades', '10 of Diamonds', '6 of Hearts', '2 of Diamonds', '5 of Diamonds', '4 of Diamonds', 'King of Spades', 'King of Diamonds', '3 of Hearts']",71,17,6 of Clubs,['8 of Spades'],1,17,False
9 of Hearts,"['9 of Hearts', '10 of Hearts', '7 of Spades', '10 of Diamonds', '6 of Hearts', '2 of Diamonds', '5 of Diamonds', '4 of Diamonds', 'King of Spades', 'King of Diamonds', '3 of Hearts']",53,26,6 of Clubs,['8 of Spades'],1,17,False
9 of Hearts,"['9 of Hearts', '10 of Hearts', '7 of Spades', '10 of Diamonds', '6 of Hearts', '2 of Diamonds', '5 of Diamonds', '4 of Diamonds', 'King of Spades', 'King of Diamonds', '3 of Hearts', 'Jack of Spades']",0,7,6 of Clubs,['8 of Spades'],1,17,False
9 of Hearts,"['9 of Hearts', '10 of Hearts', '7 of Spades', '10 of Diamonds', '6 of Hearts', '2 of Diamonds', '5 of Diamonds', '4 of Diamonds', 'King of Spades', 'King of Diamonds', '3 of Hearts', 'Jack of Spades']",28,22,6 of Clubs,['8 of Spades'],1,17,False
9 of Hearts,"['9 of Hearts', '10 of Hearts', '7 of Spades', '10 of Diamonds', '6 of Hearts', '2 of Diamonds', '5 of Diamonds', '4 of Diamonds', 'King of Spades', 'King of Diamonds', '3 of Hearts', 'Jack of Spades', '8 of Diamonds']",0,13,6 of Clubs,['8 of Spades'],1,17,False
10 of Diamonds,"['10 of Diamonds', 'Jack of Spades', '2 of Diamonds', '6 of Diamonds', '9 of Diamonds', '9 of Spades', '10 of Spades', '6 of Clubs', 'King of Diamonds', 'Queen of Spades', 'Jack of Diamonds']",72,17,4 of Diamonds,"['2 of Hearts', '6 of Spades']",2,18,False
10 of Diamonds,"['10 of Diamonds', 'Jack of Spades', '2 of Diamonds', '6 of Diamonds', '9 of Diamonds', '9 of Spades', '10 of Spades', '6 of Clubs', 'King of Diamonds', 'Queen of Spades', 'Jack of Diamonds', '5 of Clubs']",54,23,4 of Diamonds,"['2 of Hearts', '6 of Spades']",2,18,False
10 of Diamonds,"['10 of Diamonds', 'Jack of Spades', '2 of Diamonds', '6 of Diamonds', '9 of Diamonds', '9 of Spades', '10 of Spades', '6 of Clubs', 'King of Diamonds', 'Queen of Spades', 'Jack of Diamonds', '5 of Clubs', '8 of Spades']",0,19,4 of Diamonds,"['2 of Hearts', '6 of Spades']",2,18,True
10 of Diamonds,"['10 of Diamonds', 'Jack of Spades', '2 of Diamonds', '6 of Diamonds', '9 of Diamonds', '9 of Spades', '10 of Spades', '6 of Clubs', 'King of Diamonds', 'Queen of Spades', 'Jack of Diamonds', '5 of Clubs', '8 of Spades']",29,19,4 of Diamonds,"['2 of Hearts', '6 of Spades']",2,18,True
10 of Diamonds,"['10 of Diamonds', 'Jack of Spades', '2 of Diamonds', '6 of Diamonds', '9 of Diamonds', '9 of Spades', '10 of Spades', '6 of Clubs', 'King of Diamonds', 'Queen of Spades', 'Jack of Diamonds', '5 of Clubs', '8 of Spades', '3 of Hearts']",0,20,4 of Diamonds,"['2 of Hearts', '6 of Spades']",2,18,True
6 of Diamonds,"['6 of Diamonds', '8 of Spades', '5 of Clubs', '9 of Diamonds', '10 of Diamonds', 'Jack of Clubs', '6 of Hearts', '5 of Diamonds', 'Jack of Diamonds', '4 of Hearts', '3 of Clubs']",73,23,7 of Diamonds,"['2 of Hearts', 'King of Diamonds']",2,18,False
6 of Diamonds,"['6 of Diamonds', '8 of Spades', '5 of Clubs', '9 of Diamonds', '10 of Diamonds', 'Jack of Clubs', '6 of Hearts', '5 of Diamonds', 'Jack of Diamonds', '4 of Hearts', '3 of Clubs', '10 of Hearts']",54,19,7 of Diamonds,"['2 of Hearts', 'King of Diamonds']",2,18,True
6 of Diamonds,"['6 of Diamonds', '8 of Spades', '5 of Clubs', '9 of Diamonds', '10 of Diamonds', 'Jack of Clubs', '6 of Hearts', '5 of Diamonds', 'Jack of Diamonds', '4 of Hearts', '3 of Clubs', '10 of Hearts']",0,16,7 of Diamonds,"['2 of Hearts', 'King of Diamonds']",2,18,False
6 of Diamonds,"['6 of Diamonds', '8 of Spades', '5 of Clubs', '9 of Diamonds', '10 of Diamonds', 'Jack of Clubs', '6 of Hearts', '5 of Diamonds', 'Jack of Diamonds', '4 of Hearts', '3 of Clubs', '10 of Hearts']",29,15,7 of Diamonds,"['2 of Hearts', 'King of Diamonds']",2,18,False
6 of Diamonds,"['6 of Diamonds', '8 of Spades', '5 of Clubs', '9 of Diamonds', '10 of Diamonds', 'Jack of Clubs', '6 of Hearts', '5 of Diamonds', 'Jack of Diamonds', '4 of Hearts', '3 of Clubs', '10 of Hearts']",0,7,7 of Diamonds,"['2 of Hearts', 'King of Diamonds']",2,18,False
6 of Clubs,"['6 of Clubs', 'Jack of Hearts', 'Queen of Spades', 'Jack of Diamonds', '9 of Hearts', '9 of Spades', '2 of Hearts', '10 of Spades', '6 of Hearts', '6 of Diamonds', 'Queen of Clubs']",73,20,King of Clubs,"['4 of Spades', '3 of Hearts', '7 of Spades']",3,20,False
6 of Clubs,"['6 of Clubs', 'Jack of Hearts', 'Queen of Spades', 'Jack of Diamonds', '9 of Hearts', '9 of Spades', '2 of Hearts', '10 of Spades', '6 of Hearts', '6 of Diamonds', 'Queen of Clubs']",54,19,King of Clubs,"['4 of Spades', '3 of Hearts', '7 of Spades']",3,20,False
6 of Clubs,"['6 of Clubs', 'Jack of Hearts', 'Queen of Spades', 'Jack of Diamonds', '9 of Hearts', '9 of Spades', '2 of Hearts', '10 of Spades', '6 of Hearts', '6 of Diamonds', 'Queen of Clubs']",0,11,King of Clubs,"['4 of Spades', '3 of Hearts', '7 of Spades']",3,20,False
6 of Clubs,"['6 of Clubs', 'Jack of Hearts', 'Queen of Spades', 'Jack of Diamonds', '9 of Hearts', '9 of Spades', '2 of Hearts', '10 of Spades', '6 of Hearts', '6 of Diamonds', 'Queen of Clubs']",30,17,King of Clubs,"['4 of Spades', '3 of Hearts', '7 of Spades']",3,20,False
6 of Clubs,"['6 of Clubs', 'Jack of Hearts', 'Queen of Spades', 'Jack of Diamonds', '9 of Hearts', '9 of Spades', '2 of Hearts', '10 of Spades', '6 of Hearts', '6 of Diamonds', 'Queen of Clubs', 'Ace of Hearts']",0,16,King of Clubs,"['4 of Spades', '3 of Hearts', '7 of Spades']",3,20,False
Ace of Clubs,"['Ace of Clubs', '3 of Hearts', 'Queen of Spades', 'Queen of Clubs', 'King of Clubs', 'Jack of Diamonds', '4 of Hearts', '2 of Hearts', '5 of Diamonds', 'Queen of Diamonds', 'King of Spades']",74,18,10 of Spades,"['2 of Spades', '3 of Spades', '6 of Spades', '6 of Clubs']",4,18,False
Ace of Clubs,"['Ace of Clubs', '3 of Hearts', 'Queen of Spades', 'Queen of Clubs', 'King of Clubs', 'Jack of Diamonds', '4 of Hearts', '2 of Hearts', '5 of Diamonds', 'Queen of Diamonds', 'King of Spades', '5 of Hearts']",54,20,10 of Spades,"['2 of Spades', '3 of Spades', '6 of Spades', '6 of Clubs']",4,18,True
Ace of Clubs,"['Ace of Clubs', '3 of Hearts', 'Queen of Spades', 'Queen of Clubs', 'King of Clubs', 'Jack of Diamonds', '4 of Hearts', '2 of Hearts', '5 of Diamonds', 'Queen of Diamonds', 'King of Spades', '5 of Hearts']",0,14,10 of Spades,"['2 of Spades', '3 of Spades', '6 of Spades', '6 of Clubs']",4,18,False
Ace of Clubs,"['Ace of Clubs', '3 of Hearts', 'Queen of Spades', 'Queen of Clubs', 'King of Clubs', 'Jack of Diamonds', '4 of Hearts', '2 of Hearts', '5 of Diamonds', 'Queen of Diamonds', 'King of Spades', '5 of Hearts']",31,17,10 of Spades,"['2 of Spades', '3 of Spades', '6 of Spades', '6 of Clubs']",4,18,False
Ace of Clubs,"['Ace of Clubs', '3 of Hearts', 'Queen of Spades', 'Queen of Clubs', 'King of Clubs', 'Jack of Diamonds', '4 of Hearts', '2 of Hearts', '5 of Diamonds', 'Queen of Diamonds', 'King of Spades', '5 of Hearts', '10 of Clubs']",0,20,10 of Spades,"['2 of Spades', '3 of Spades', '6 of Spades', '6 of Clubs']",4,18,True
2 of Clubs,"['2 of Clubs', 'Ace of Clubs', 'Jack of Diamonds', '10 of Hearts', '6 of Spades', 'King of Diamonds', '4 of Clubs', '3 of Spades', '3 of Clubs', '3 of Diamonds', '9 of Diamonds']",75,17,10 of Diamonds,"['King of Clubs', '8 of Hearts']",2,20,False
2 of Clubs,"['2 of Clubs', 'Ace of Clubs', 'Jack of Diamonds', '10 of Hearts', '6 of Spades', 'King of Diamonds', '4 of Clubs', '3 of Spades', '3 of Clubs', '3 of Diamonds', '9 of Diamonds', '6 of Hearts']",54,16,10 of Diamonds,"['King of Clubs', '8 of Hearts']",2,20,False
2 of Clubs,"['2 of Clubs', 'Ace of Clubs', 'Jack of Diamonds', '10 of Hearts', '6 of Spades', 'King of Diamonds', '4 of Clubs', '3 of Spades', '3 of Clubs', '3 of Diamonds', '9 of Diamonds', '6 of Hearts']",0,14,10 of Diamonds,"['King of Clubs', '8 of Hearts']",2,20,False
2 of Clubs,"['2 of Clubs', 'Ace of Clubs', 'Jack of Diamonds', '10 of Hearts', '6 of Spades', 'King of Diamonds', '4 of Clubs', '3 of Spades', '3 of Clubs', '3 of Diamonds', '9 of Diamonds', '6 of Hearts']",34,10,10 of Diamonds,"['King of Clubs', '8 of Hearts']",2,20,False
2 of Clubs,"['2 of Clubs', 'Ace of Clubs', 'Jack of Diamonds', '10 of Hearts', '6 of Spades', 'King of Diamonds', '4 of Clubs', '3 of Spades', '3 of Clubs', '3 of Diamonds', '9 of Diamonds', '6 of Hearts', '7 of Hearts', '2 of Hearts', '8 of Spades']",0,12,10 of Diamonds,"['King of Clubs', '8 of Hearts']",2,20,False
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'King of Hearts', 'Queen of Diamonds', '4 of Diamonds', 'Jack of Spades', 'Queen of Spades', '10 of Hearts', '5 of Diamonds', '6 of Diamonds', '3 of Spades']",75,19,3 of Diamonds,"['2 of Diamonds', '7 of Spades']",2,19,False
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'King of Hearts', 'Queen of Diamonds', '4 of Diamonds', 'Jack of Spades', 'Queen of Spades', '10 of Hearts', '5 of Diamonds', '6 of Diamonds', '3 of Spades']",55,18,3 of Diamonds,"['2 of Diamonds', '7 of Spades']",2,19,False
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'King of Hearts', 'Queen of Diamonds', '4 of Diamonds', 'Jack of Spades', 'Queen of Spades', '10 of Hearts', '5 of Diamonds', '6 of Diamonds', '3 of Spades', '4 of Spades']",0,20,3 of Diamonds,"['2 of Diamonds', '7 of Spades']",2,19,True
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'King of Hearts', 'Queen of Diamonds', '4 of Diamonds', 'Jack of Spades', 'Queen of Spades', '10 of Hearts', '5 of Diamonds', '6 of Diamonds', '3 of Spades', '4 of Spades']",34,15,3 of Diamonds,"['2 of Diamonds', '7 of Spades']",2,19,False
10 of Clubs,"['10 of Clubs', '9 of Diamonds', 'King of Hearts', 'Queen of Diamonds', '4 of Diamonds', 'Jack of Spades', 'Queen of Spades', '10 of Hearts', '5 of Diamonds', '6 of Diamonds', '3 of Spades', '4 of Spades']",0,9,3 of Diamonds,"['2 of Diamonds', '7 of Spades']",2,19,False
6 of Spades,"['6 of Spades', '4 of Clubs', '3 of Clubs', 'King of Spades', '2 of Clubs', '10 of Spades', '3 of Spades', '8 of Clubs', '8 of Spades', '9 of Diamonds', '7 of Clubs']",76,17,8 of Hearts,"['7 of Spades', '4 of Diamonds']",2,17,False
6 of Spades,"['6 of Spades', '4 of Clubs', '3 of Clubs', 'King of Spades', '2 of Clubs', '10 of Spades', '3 of Spades', '8 of Clubs', '8 of Spades', '9 of Diamonds', '7 of Clubs', 'Queen of Spades']",55,12,8 of Hearts,"['7 of Spades', '4 of Diamonds']",2,17,False
6 of Spades,"['6 of Spades', '4 of Clubs', '3 of Clubs', 'King of Spades', '2 of Clubs', '10 of Spades', '3 of Spades', '8 of Clubs', '8 of Spades', '9 of Diamonds', '7 of Clubs', 'Queen of Spades']",0,13,8 of Hearts,"['7 of Spades', '4 of Diamonds']",2,17,False
6 of Spades,"['6 of Spades', '4 of Clubs', '3 of Clubs', 'King of Spades', '2 of Clubs', '10 of Spades', '3 of Spades', '8 of Clubs', '8 of Spades', '9 of Diamonds', '7 of Clubs', 'Queen of Spades']",36,20,8 of Hearts,"['7 of Spades', '4 of Diamonds']",2,17,True
6 of Spades,"['6 of Spades', '4 of Clubs', '3 of Clubs', 'King of Spades', '2 of Clubs', '10 of Spades', '3 of Spades', '8 of Clubs', '8 of Spades', '9 of Diamonds', '7 of Clubs', 'Queen of Spades', '6 of Diamonds', '6 of Hearts']",0,16,8 of Hearts,"['7 of Spades', '4 of Diamonds']",2,17,False
9 of Spades,"['9 of Spades', '4 of Spades', '5 of Spades', 'King of Clubs', '2 of Clubs', '2 of Hearts', '10 of Diamonds', '5 of Diamonds', '8 of Hearts', 'Queen of Clubs', '7 of Spades']",78,20,Ace of Hearts,['9 of Hearts'],1,18,True
9 of Spades,"['9 of Spades', '4 of Spades', '5 of Spades', 'King of Clubs', '2 of Clubs', '2 of Hearts', '10 of Diamonds', '5 of Diamonds', '8 of Hearts', 'Queen of Clubs', '7 of Spades', '4 of Diamonds', '7 of Diamonds']",57,26,Ace of Hearts,['9 of Hearts'],1,18,False
9 of Spades,"['9 of Spades', '4 of Spades', '5 of Spades', 'King of Clubs', '2 of Clubs', '2 of Hearts', '10 of Diamonds', '5 of Diamonds', '8 of Hearts', 'Queen of Clubs', '7 of Spades', '4 of Diamonds', '7 of Diamonds', '4 of Clubs', 'Jack of Hearts']",0,12,Ace of Hearts,['9 of Hearts'],1,18,False
9 of Spades,"['9 of Spades', '4 of Spades', '5 of Spades', 'King of Clubs', '2 of Clubs', '2 of Hearts', '10 of Diamonds', '5 of Diamonds', '8 of Hearts', 'Queen of Clubs', '7 of Spades', '4 of Diamonds', '7 of Diamonds', '4 of Clubs', 'Jack of Hearts']",37,21,Ace of Hearts,['9 of Hearts'],1,18,True
9 of Spades,"['9 of Spades', '4 of Spades', '5 of Spades', 'King of Clubs', '2 of Clubs', '2 of Hearts', '10 of Diamonds', '5 of Diamonds', '8 of Hearts', 'Queen of Clubs', '7 of Spades', '4 of Diamonds', '7 of Diamonds', '4 of Clubs', 'Jack of Hearts', '8 of Diamonds']",0,17,Ace of Hearts,['9 of Hearts'],1,18,False
